"producto","variedad","Precio Mayorista","Precio Minorista","Procedencia","observaciones","fecha","Mercado"
"Limon","de Licuar","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","18/07/2014","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","18/07/2014","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","18/07/2014","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","18/07/2014","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","","18/07/2014","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","18/07/2014","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","18/07/2014","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","65   Bs.-/Arroba (@)","Santa Cruz","","18/07/2014","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","Santa Cruz","","18/07/2014","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","18/07/2014","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","","18/07/2014","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","20   Bs.-/Docena","Santa Cruz","","18/07/2014","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","14   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","10   Bs.-/Unidad","Santa Cruz","","18/07/2014","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","10   Bs.-/Kilo","Santa Cruz","","18/07/2014","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","18/07/2014","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","45   Bs.-/Arroba (@)","Beni","","18/07/2014","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","","18/07/2014","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Beni","","18/07/2014","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","","23/04/2014","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Aji","Amarillo en Vaina Dulce","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","23/04/2014","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","23/04/2014","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","Santa Cruz","","23/04/2014","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","23/04/2014","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Frejol","Negro","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Harina","de Maiz amarillo","0   Bs.-/qq","40   Bs.-/Arroba (@)","Santa Cruz","","23/04/2014","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","82   Bs.-/Arroba (@)","Santa Cruz","","23/04/2014","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","23/04/2014","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","62   Bs.-/100 U.","Santa Cruz","","23/04/2014","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","23/04/2014","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","chiquitita","23/04/2014","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","18   Bs.-/25 U.","Beni","","23/04/2014","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","23/04/2014","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","23/04/2014","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","tiernito","23/04/2014","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","25   Bs.-/25 U.","Santa Cruz","grandes","23/04/2014","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","4   Bs.-/Unidad","Santa Cruz","grandes","23/04/2014","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","25   Bs.-/25 U.","Santa Cruz","","23/04/2014","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","Santa Cruz","","23/04/2014","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","Santa Cruz","","23/04/2014","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","20   Bs.-/Docena","Santa Cruz","mediano","23/04/2014","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","completo de1,5kg","23/04/2014","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","sofias","23/04/2014","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","23/04/2014","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","12   Bs.-/3 Libras","Santa Cruz","","23/04/2014","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","23/04/2014","Trinidad"
"Yuca","Rosada","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","23/04/2014","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","chicas","23/04/2014","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","23/04/2014","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","","21/12/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","21/12/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","Santa Cruz","","21/12/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","21/12/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","frejol camba","21/12/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Harina","de Maiz amarillo","0   Bs.-/qq","48   Bs.-/Arroba (@)","Santa Cruz","","21/12/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","70   Bs.-/Arroba (@)","Santa Cruz","","21/12/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","21/12/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","60   Bs.-/100 U.","Santa Cruz","","21/12/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","21/12/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","21/12/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","21/12/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","21/12/2013","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","21/12/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","21/12/2013","Trinidad"
"Maiz","Duro","80   Bs.-/qq","4   Bs.-/Kilo","Beni","","21/12/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","15   Bs.-/25 U.","Santa Cruz","","21/12/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","","21/12/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","13   Bs.-/25 U.","Santa Cruz","","21/12/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","Santa Cruz","","21/12/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","Santa Cruz","","21/12/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","20   Bs.-/Docena","Beni","mediano","21/12/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","21/12/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Beni","","21/12/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","12   Bs.-/3 Libras","Santa Cruz","","21/12/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","21/12/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","21/12/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","21/12/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","20/12/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Aji","Rojo en Vaina Dulce","0   Bs.-/Arroba (@)","40   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Aji","Rojo en Vaina Picante","0   Bs.-/Arroba (@)","40   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","20/12/2013","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","60   Bs.-/Arroba (@)","Santa Cruz","","20/12/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","20/12/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","20/12/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","14   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","20   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Harina","de Maiz amarillo","0   Bs.-/qq","40   Bs.-/Arroba (@)","Santa Cruz","","20/12/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","70   Bs.-/Arroba (@)","Santa Cruz","Emapa","20/12/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","a bs1c/u","20/12/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","60   Bs.-/100 U.","Santa Cruz","medianos","20/12/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","20/12/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","20/12/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","20/12/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","20/12/2013","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","20/12/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","20/12/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","15   Bs.-/25 U.","Santa Cruz","grande","20/12/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","grande","20/12/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","Santa Cruz","","20/12/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","60   Bs.-/Arroba (@)","Santa Cruz","","20/12/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","a bs 2 c/u","20/12/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","18   Bs.-/Docena","Santa Cruz","grande","20/12/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","completo","20/12/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","16   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","10   Bs.-/Unidad","Santa Cruz","grande","20/12/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","14   Bs.-/3 Libras","Santa Cruz","","20/12/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","20/12/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","20/12/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","20/12/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","19/12/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/12/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","30   Bs.-/Arroba (@)","Santa Cruz","","19/12/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/12/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","frejol camba","19/12/2013","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","20   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","74   Bs.-/Arroba (@)","Santa Cruz","h Princesa","19/12/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","19/12/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","55   Bs.-/100 U.","Santa Cruz","medianos","19/12/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","19/12/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","5   Bs.-/Unidad","Santa Cruz","","19/12/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","19/12/2013","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","19/12/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","19/12/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","15   Bs.-/25 U.","Santa Cruz","","19/12/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","18   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","grande","19/12/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","Santa Cruz","","19/12/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","Santa Cruz","","19/12/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Beni","grande","19/12/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","15   Bs.-/Docena","Beni","chico","19/12/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grande","19/12/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Beni","chico","19/12/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","19/12/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","12   Bs.-/3 Libras","Santa Cruz","","19/12/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","19/12/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","19/12/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","18   Bs.-/Amarro","Santa Cruz","","18/12/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","18/12/2013","Trinidad"
"Aji","Amarillo en Vaina Dulce","0   Bs.-/Arroba (@)","40   Bs.-/Kilo","Santa Cruz","","18/12/2013","Trinidad"
"Aji","Amarillo en Vaina Picante","0   Bs.-/Arroba (@)","40   Bs.-/Kilo","Santa Cruz","","18/12/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","18/12/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","18/12/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","18/12/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","18/12/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","18/12/2013","Trinidad"
