"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Cebolla","Roja","Mizque","112   Bs.-/Bolsa (8@)","16   Bs.-/Arroba (@)","grande","28/09/2010","Santa Cruz"
"Coliflor","Bola de nieve","Vinto","60   Bs.-/Canasta","5   Bs.-/Unidad","grande","28/09/2010","Santa Cruz"
"Durazno","Amarillo","Arbieto","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Espinaca","Comun","Vinto","40   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","28/09/2010","Santa Cruz"
"Frejol","Carioca","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Haba","Comun (en vaina)","Morochata","60   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","grande","28/09/2010","Santa Cruz"
"Lechuga","Crespa","Pairumani","50   Bs.-/Canasta","3   Bs.-/Unidad","grande","28/09/2010","Santa Cruz"
"Lechuga","Escarola","Descon.","50   Bs.-/Canasta","3   Bs.-/Unidad","grande","28/09/2010","Santa Cruz"
"Lechuga","Morada","Descon.","60   Bs.-/Canasta","3   Bs.-/Unidad","grande","28/09/2010","Santa Cruz"
"Lima","Criolla","Chapare","30   Bs.-/100 U.","10   Bs.-/25 U.","","28/09/2010","Santa Cruz"
"Locoto","Cochabambino","Colomi","30   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","28/09/2010","Santa Cruz"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","200   Bs.-/qq","5   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Maiz","Choclo","Chapare","70   Bs.-/100 U.","9   Bs.-/Docena","mediano","28/09/2010","Santa Cruz"
"Maiz","Duro","Descon.","320   Bs.-/qq","8   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Maiz","Morocho (Culli)","Descon.","240   Bs.-/qq","7   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Mandarina","Criolla","Chapare","50   Bs.-/100 U.","13   Bs.-/25 U.","","28/09/2010","Santa Cruz"
"Mani","Pelado","Mizque","120   Bs.-/Arroba (@)","12   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Manzana","Criolla","La Paz","50   Bs.-/Arroba (@)","2   Bs.-/Libra","","28/09/2010","Santa Cruz"
"Manzana","Lanin royal","Chileno","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","28/09/2010","Santa Cruz"
"Naranja","Criolla","Chapare","22   Bs.-/100 U.","6   Bs.-/25 U.","","28/09/2010","Santa Cruz"
"Oca","Amarilla","Colomi","30   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","28/09/2010","Santa Cruz"
"Oca","Negra","Colomi","35   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","28/09/2010","Santa Cruz"
"Papa","Desiree (Holandesa)","Capinota","340   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","grande","28/09/2010","Santa Cruz"
"Papa","Waycha (Arinosa)","Morochata","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","28/09/2010","Santa Cruz"
"Papaliza","Amarilla","Chacapaya","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","28/09/2010","Santa Cruz"
"Pepino","Comun","Vinto","45   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","28/09/2010","Santa Cruz"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","28/09/2010","Santa Cruz"
"Pollo","Criollo","Valle Bajo","14   Bs.-/Kilo","14   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Pollo","Granja","Cochabamba","14   Bs.-/Kilo","14   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Pollo","Granja","Descon.","9   Bs.-/Kilo","9   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","grande","28/09/2010","Santa Cruz"
"Tomate","Manzana","Saipina","60   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","grande","28/09/2010","Santa Cruz"
"Tomate","Pera","Saipina","50   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","grande","28/09/2010","Santa Cruz"
"Trigo","Comun","Cochabamba","60   Bs.-/Arroba (@)","7   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Vainita","Comun","Vinto","50   Bs.-/Arroba (@)","6   Bs.-/3 Libras","grande","28/09/2010","Santa Cruz"
"Zanahoria","Chantenay","Oruro","180   Bs.-/Bolsa (10@)","24   Bs.-/Arroba (@)","grande","28/09/2010","Santa Cruz"
"Zapallo","Quintalero","Kalamarca","2   Bs.-/Kilo","3   Bs.-/Kilo","","28/09/2010","Santa Cruz"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","27/09/2010","Santa Cruz"
"Achojcha","Comun","Vinto","100   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Arveja","Verde (en vaina)","Tiraque","60   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Brocoli","Bola verde","Vinto","80   Bs.-/Canasta","6   Bs.-/Unidad","mediano","27/09/2010","Santa Cruz"
"Cebolla","Roja","Mizque","112   Bs.-/Bolsa (8@)","16   Bs.-/Arroba (@)","grande","27/09/2010","Santa Cruz"
"Coliflor","Bola de nieve","Vinto","60   Bs.-/Canasta","5   Bs.-/Unidad","grande","27/09/2010","Santa Cruz"
"Durazno","Amarillo","Arbieto","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Espinaca","Comun","Vinto","40   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Frejol","Carioca","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Haba","Comun (en vaina)","Morochata","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","grande","27/09/2010","Santa Cruz"
"Lechuga","Crespa","Pairumani","55   Bs.-/Canasta","3   Bs.-/Unidad","grande","27/09/2010","Santa Cruz"
"Lechuga","Escarola","Descon.","60   Bs.-/Canasta","3   Bs.-/Unidad","grande","27/09/2010","Santa Cruz"
"Lechuga","Morada","Descon.","80   Bs.-/Canasta","4   Bs.-/Unidad","grande","27/09/2010","Santa Cruz"
"Lima","Criolla","Chapare","30   Bs.-/100 U.","10   Bs.-/25 U.","","27/09/2010","Santa Cruz"
"Locoto","Cochabambino","Colomi","25   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","200   Bs.-/qq","5   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Maiz","Choclo","Chapare","70   Bs.-/100 U.","9   Bs.-/Docena","mediano","27/09/2010","Santa Cruz"
"Maiz","Duro","Descon.","320   Bs.-/qq","8   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Maiz","Morocho (Culli)","Descon.","240   Bs.-/qq","7   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Mandarina","Criolla","Chapare","50   Bs.-/100 U.","13   Bs.-/25 U.","","27/09/2010","Santa Cruz"
"Mani","Pelado","Mizque","120   Bs.-/Arroba (@)","12   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Manzana","Lanin royal","Chileno","140   Bs.-/Caja de 150U.","1   Bs.-/Unidad","grande","27/09/2010","Santa Cruz"
"Naranja","Criolla","Chapare","22   Bs.-/100 U.","6   Bs.-/25 U.","","27/09/2010","Santa Cruz"
"Oca","Amarilla","Colomi","24   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Oca","Negra","Colomi","23   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Papa","Desiree (Holandesa)","Capinota","340   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","grande","27/09/2010","Santa Cruz"
"Papa","Waycha (Arinosa)","Morochata","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","27/09/2010","Santa Cruz"
"Papaliza","Amarilla","Chacapaya","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Pepino","Comun","Vinto","55   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","27/09/2010","Santa Cruz"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","27/09/2010","Santa Cruz"
"Pollo","Criollo","Valle Bajo","14   Bs.-/Kilo","14   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Pollo","Granja","Descon.","9   Bs.-/Kilo","9   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Pollo","Granja","Cochabamba","13   Bs.-/Kilo","13   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","grande","27/09/2010","Santa Cruz"
"Tomate","Manzana","Saipina","100   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","grande","27/09/2010","Santa Cruz"
"Tomate","Pera","Saipina","90   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","grande","27/09/2010","Santa Cruz"
"Trigo","Comun","Cochabamba","60   Bs.-/Arroba (@)","7   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Vainita","Comun","Vinto","50   Bs.-/Arroba (@)","9   Bs.-/3 Libras","grande","27/09/2010","Santa Cruz"
"Zanahoria","Chantenay","Oruro","160   Bs.-/Bolsa (10@)","20   Bs.-/Arroba (@)","grande","27/09/2010","Santa Cruz"
"Zapallo","Quintalero","Kalamarca","2   Bs.-/Kilo","3   Bs.-/Kilo","","27/09/2010","Santa Cruz"
"Acelga","Comun","Los Negros","3   Bs.-/Amarro","5   Bs.-/Amarro","","23/09/2010","Santa Cruz"
"Achojcha","Comun","Vinto","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Arveja","Verde (en vaina)","Tiraque","80   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Brocoli","Bola verde","Vinto","60   Bs.-/Canasta","3   Bs.-/Unidad","mediano","23/09/2010","Santa Cruz"
"Cebolla","Roja","Mizque","112   Bs.-/Bolsa (8@)","16   Bs.-/Arroba (@)","grande","23/09/2010","Santa Cruz"
"Coliflor","Bola de nieve","Vinto","100   Bs.-/Canasta","7   Bs.-/Unidad","grande","23/09/2010","Santa Cruz"
"Durazno","Amarillo","Arbieto","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Espinaca","Comun","Vinto","60   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Frejol","Carioca","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Haba","Comun (en vaina)","Morochata","70   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","grande","23/09/2010","Santa Cruz"
"Lechuga","Crespa","Pairumani","50   Bs.-/Canasta","3   Bs.-/Unidad","grande","23/09/2010","Santa Cruz"
"Lechuga","Escarola","Descon.","60   Bs.-/Canasta","3   Bs.-/Unidad","grande","23/09/2010","Santa Cruz"
"Lechuga","Morada","Descon.","80   Bs.-/Canasta","4   Bs.-/Unidad","grande","23/09/2010","Santa Cruz"
"Lima","Criolla","Chapare","30   Bs.-/100 U.","10   Bs.-/25 U.","","23/09/2010","Santa Cruz"
"Locoto","Cochabambino","Colomi","20   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","200   Bs.-/qq","5   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Maiz","Choclo","Chapare","50   Bs.-/100 U.","10   Bs.-/Docena","mediano","23/09/2010","Santa Cruz"
"Maiz","Duro","Descon.","320   Bs.-/qq","8   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Maiz","Morocho (Culli)","Descon.","240   Bs.-/qq","7   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Mandarina","Criolla","Chapare","45   Bs.-/100 U.","11   Bs.-/25 U.","","23/09/2010","Santa Cruz"
"Mani","Pelado","Mizque","120   Bs.-/Arroba (@)","12   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Manzana","Lanin royal","Chileno","160   Bs.-/Caja de 150U.","2   Bs.-/Unidad","grande","23/09/2010","Santa Cruz"
"Naranja","Criolla","Chapare","22   Bs.-/100 U.","6   Bs.-/25 U.","","23/09/2010","Santa Cruz"
"Oca","Amarilla","Colomi","24   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Oca","Negra","Colomi","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Papa","Desiree (Holandesa)","Capinota","320   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","grande","23/09/2010","Santa Cruz"
"Papa","Waycha (Arinosa)","Morochata","420   Bs.-/Bolsa (10@)","46   Bs.-/Arroba (@)","grande","23/09/2010","Santa Cruz"
"Papaliza","Amarilla","Chacapaya","24   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Pepino","Comun","Vinto","55   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","23/09/2010","Santa Cruz"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","23/09/2010","Santa Cruz"
"Pollo","Criollo","Valle Bajo","13   Bs.-/Kilo","13   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Pollo","Granja","Cochabamba","12   Bs.-/Kilo","12   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Pollo","Granja","Descon.","9   Bs.-/Kilo","9   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","grande","23/09/2010","Santa Cruz"
"Tomate","Manzana","Saipina","8   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","grande","23/09/2010","Santa Cruz"
"Tomate","Pera","Saipina","70   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","grande","23/09/2010","Santa Cruz"
"Trigo","Comun","Cochabamba","60   Bs.-/Arroba (@)","7   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Vainita","Comun","Vinto","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","grande","23/09/2010","Santa Cruz"
"Zanahoria","Chantenay","Oruro","150   Bs.-/Bolsa (10@)","19   Bs.-/Arroba (@)","grande","23/09/2010","Santa Cruz"
"Zapallo","Quintalero","Kalamarca","2   Bs.-/Kilo","3   Bs.-/Kilo","","23/09/2010","Santa Cruz"
"Achojcha","Comun","Vinto","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Arveja","Verde (en vaina)","Tiraque","80   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Brocoli","Bola verde","Vinto","60   Bs.-/Canasta","3   Bs.-/Unidad","mediano","22/09/2010","Santa Cruz"
"Cebolla","Roja","Mizque","96   Bs.-/Bolsa (8@)","16   Bs.-/Arroba (@)","grande","22/09/2010","Santa Cruz"
"Coliflor","Bola de nieve","Vinto","90   Bs.-/Canasta","7   Bs.-/Unidad","grande","22/09/2010","Santa Cruz"
"Durazno","Amarillo","Arbieto","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Espinaca","Comun","Vinto","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Frejol","Carioca","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Frejol","Negro","Cochabamba","280   Bs.-/qq","7   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Haba","Comun (en vaina)","Morochata","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Lechuga","Crespa","Pairumani","70   Bs.-/Canasta","3   Bs.-/Unidad","grande","22/09/2010","Santa Cruz"
"Lechuga","Escarola","Descon.","70   Bs.-/Canasta","3   Bs.-/Unidad","grande","22/09/2010","Santa Cruz"
"Lechuga","Morada","Descon.","80   Bs.-/Canasta","4   Bs.-/Unidad","grande","22/09/2010","Santa Cruz"
"Lima","Criolla","Chapare","30   Bs.-/100 U.","10   Bs.-/25 U.","","22/09/2010","Santa Cruz"
"Locoto","Cochabambino","Colomi","20   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","200   Bs.-/qq","5   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Maiz","Choclo","Chapare","60   Bs.-/100 U.","12   Bs.-/Docena","grande","22/09/2010","Santa Cruz"
"Maiz","Duro","Descon.","320   Bs.-/qq","8   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Maiz","Morocho (Culli)","Descon.","240   Bs.-/qq","7   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Mandarina","Criolla","Chapare","45   Bs.-/100 U.","11   Bs.-/25 U.","","22/09/2010","Santa Cruz"
"Mani","Pelado","Mizque","120   Bs.-/Arroba (@)","12   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Manzana","Lanin royal","Chileno","160   Bs.-/Caja de 150U.","2   Bs.-/Unidad","grande","22/09/2010","Santa Cruz"
"Naranja","Criolla","Chapare","22   Bs.-/100 U.","6   Bs.-/25 U.","","22/09/2010","Santa Cruz"
"Oca","Amarilla","Colomi","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Oca","Negra","Colomi","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Papa","Desiree (Holandesa)","Capinota","320   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","grande","22/09/2010","Santa Cruz"
"Papa","Waycha (Arinosa)","Morochata","420   Bs.-/Bolsa (10@)","46   Bs.-/Arroba (@)","grande","22/09/2010","Santa Cruz"
"Papaliza","Amarilla","Chacapaya","24   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Pepino","Comun","Vinto","55   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","22/09/2010","Santa Cruz"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","22/09/2010","Santa Cruz"
"Pollo","Criollo","Valle Bajo","12   Bs.-/Kilo","13   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Pollo","Granja","Cochabamba","12   Bs.-/Kilo","13   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Pollo","Granja","Descon.","9   Bs.-/Kilo","9   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","grande","22/09/2010","Santa Cruz"
"Tomate","Manzana","Saipina","90   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","grande","22/09/2010","Santa Cruz"
"Tomate","Pera","Saipina","65   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","grande","22/09/2010","Santa Cruz"
"Trigo","Comun","Cochabamba","60   Bs.-/Arroba (@)","7   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Trigo","Pelado o Curtido","Cochabamba","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Vainita","Comun","Vinto","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","grande","22/09/2010","Santa Cruz"
"Zanahoria","Chantenay","Oruro","150   Bs.-/Bolsa (10@)","19   Bs.-/Arroba (@)","grande","22/09/2010","Santa Cruz"
"Zapallo","Quintalero","Kalamarca","2   Bs.-/Kilo","3   Bs.-/Kilo","","22/09/2010","Santa Cruz"
"Achojcha","Comun","Vinto","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Arveja","Verde (en vaina)","Tiraque","80   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Brocoli","Bola verde","Vinto","80   Bs.-/Canasta","3   Bs.-/Unidad","mediano","21/09/2010","Santa Cruz"
"Cebolla","Roja","Mizque","112   Bs.-/Bolsa (8@)","18   Bs.-/Arroba (@)","grande","21/09/2010","Santa Cruz"
"Coliflor","Bola de nieve","Vinto","80   Bs.-/Canasta","4   Bs.-/Unidad","grande","21/09/2010","Santa Cruz"
"Durazno","Amarillo","Arbieto","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Espinaca","Comun","Vinto","50   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Frejol","Carioca","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Frejol","Mantecoso","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Frejol","Negro","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Haba","Comun (en vaina)","Morochata","50   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Lechuga","Crespa","Pairumani","60   Bs.-/Canasta","2   Bs.-/Unidad","grande","21/09/2010","Santa Cruz"
"Lechuga","Escarola","Descon.","50   Bs.-/Canasta","2   Bs.-/Unidad","grande","21/09/2010","Santa Cruz"
"Lechuga","Morada","Descon.","0   Bs.-/Canasta","3   Bs.-/Unidad","grande","21/09/2010","Santa Cruz"
"Lima","Criolla","Chapare","30   Bs.-/100 U.","10   Bs.-/25 U.","","21/09/2010","Santa Cruz"
"Locoto","Cochabambino","Colomi","20   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Maiz","Blanco","Cochabamba","320   Bs.-/qq","8   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Maiz","Blanco pelado","Cochabamba","200   Bs.-/qq","5   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Maiz","Choclo","Chapare","80   Bs.-/100 U.","15   Bs.-/Docena","grande","21/09/2010","Santa Cruz"
"Maiz","Duro","Descon.","320   Bs.-/qq","8   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Maiz","Morocho (Culli)","Descon.","240   Bs.-/qq","7   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Mandarina","Criolla","Chapare","40   Bs.-/100 U.","11   Bs.-/25 U.","","21/09/2010","Santa Cruz"
"Mani","Pelado","Mizque","120   Bs.-/Arroba (@)","12   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Mani","Rojo largo Desgranado","Sucre","0   Bs.-/qq","10   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Manzana","Lanin royal","Chileno","160   Bs.-/Caja de 150U.","2   Bs.-/Unidad","grande","21/09/2010","Santa Cruz"
"Naranja","Criolla","Chapare","20   Bs.-/100 U.","5   Bs.-/25 U.","","21/09/2010","Santa Cruz"
"Oca","Amarilla","Colomi","20   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Oca","Negra","Colomi","25   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Papa","Desiree (Holandesa)","Capinota","320   Bs.-/Bolsa (10@)","36   Bs.-/Arroba (@)","grande","21/09/2010","Santa Cruz"
"Papa","Waycha (Arinosa)","Morochata","400   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","grande","21/09/2010","Santa Cruz"
"Papaliza","Amarilla","Chacapaya","24   Bs.-/Arroba (@)","3   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Pepino","Comun","Vinto","50   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","21/09/2010","Santa Cruz"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","21/09/2010","Santa Cruz"
"Pollo","Criollo","Valle Bajo","12   Bs.-/Kilo","13   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Pollo","Granja","Cochabamba","12   Bs.-/Kilo","13   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Pollo","Granja","Descon.","9   Bs.-/Kilo","9   Bs.-/Kilo","","21/09/2010","Santa Cruz"
"Repollo","Hibrido","Vinto","3   Bs.-/Unidad","5   Bs.-/Unidad","grande","21/09/2010","Santa Cruz"
"Tomate","Manzana","Saipina","80   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","grande","21/09/2010","Santa Cruz"
