"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Durazno","Amarillo","Peru","120   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","mediano","05/11/2012","Cochabamba"
"Durazno","Criollo","San Isidro","120   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","pequeño","05/11/2012","Cochabamba"
"Espinaca","Comun","Los Negros","70   Bs.-/Bolsa Grande","12   Bs.-/3 Libras","","05/11/2012","Cochabamba"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Frejol","Mantecoso","Santa Cruz","420   Bs.-/qq","10   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Frejol","Negro","Santa Cruz","240   Bs.-/qq","10   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","10   Bs.-/Kilo","15   Bs.-/Kilo","grande","05/11/2012","Cochabamba"
"Haba","Comun (en vaina)","Morochata","56   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","grande","05/11/2012","Cochabamba"
"Harina","de Maiz amarillo","Mairana","75   Bs.-/qq","28   Bs.-/Arroba (@)","","05/11/2012","Cochabamba"
"Harina","de Trigo","Argentina","205   Bs.-/qq","50   Bs.-/Arroba (@)","","05/11/2012","Cochabamba"
"Harina","Morada","Descon.","0   Bs.-/qq","120   Bs.-/Arroba (@)","","05/11/2012","Cochabamba"
"Huevo","Criollo","Cliza","0   Bs.-/100 U.","100   Bs.-/100 U.","","05/11/2012","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","62   Bs.-/100 U.","","05/11/2012","Cochabamba"
"Lechuga","Crespa","Valle Bajo","50   Bs.-/Canasta","2   Bs.-/Unidad","","05/11/2012","Cochabamba"
"Lechuga","Escarola","Santa Cruz","60   Bs.-/Canasta","4   Bs.-/Unidad","","05/11/2012","Cochabamba"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","25   Bs.-/25 U.","","05/11/2012","Cochabamba"
"Limon","Amarillo","Chapare","20   Bs.-/100 U.","20   Bs.-/25 U.","mediano","05/11/2012","Cochabamba"
"Limon","Criollo","Tiquipaya","24   Bs.-/100 U.","12   Bs.-/25 U.","mediano","05/11/2012","Cochabamba"
"Limon","de Licuar","Chapare","35   Bs.-/100 U.","15   Bs.-/25 U.","mediano","05/11/2012","Cochabamba"
"Locoto","Cochabambino","Locotal","50   Bs.-/Arroba (@)","9   Bs.-/3 Libras","mediano","05/11/2012","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Maiz","Blanco pelado","Cliza","390   Bs.-/qq","10   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Maiz","Choclo","Comarapa","180   Bs.-/100 U.","15   Bs.-/Docena","","05/11/2012","Cochabamba"
"Maiz","Duro","Cliza","60   Bs.-/qq","4   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Maiz","Morocho (Culli)","Chapare","400   Bs.-/qq","8   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Mani","Overo Desgranado","Sucre","620   Bs.-/qq","17   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Mani","Overo en vaina","Sucre","500   Bs.-/qq","15   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Mani","Pelado","Sucre","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","500   Bs.-/qq","17   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","12   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Manzana","Criolla","Vinto","60   Bs.-/Arroba (@)","5   Bs.-/Libra","","05/11/2012","Cochabamba"
"Manzana","Lanin royal","Chileno","155   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","05/11/2012","Cochabamba"
"Naranja","Criolla","Chapare","38   Bs.-/100 U.","12   Bs.-/25 U.","pequeño","05/11/2012","Cochabamba"
"Oca","Amarilla","Descon.","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","05/11/2012","Cochabamba"
"Oca","Negra","Descon.","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","05/11/2012","Cochabamba"
"Papa","Desiree (Holandesa)","Morochata","340   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","05/11/2012","Cochabamba"
"Papa","Imilla","Morochata","190   Bs.-/Bolsa (10@)","20   Bs.-/Arroba (@)","pequeño","05/11/2012","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","350   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","mediano","05/11/2012","Cochabamba"
"Papaliza","Amarilla","Chacapaya","26   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","05/11/2012","Cochabamba"
"Pepino","Comun","Vinto","30   Bs.-/Arroba (@)","2   Bs.-/3 Libras","","05/11/2012","Cochabamba"
"Pimenton","4 Puntas","La Paz","80   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","05/11/2012","Cochabamba"
"Pimenton","4 Puntas","La Paz","80   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","05/11/2012","Cochabamba"
"Pollo","Criollo","Valle Bajo","0   Bs.-/Kilo","15   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Pollo","Granja","Valle Bajo","0   Bs.-/Kilo","14   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Repollo","Hibrido","Valle Bajo","2   Bs.-/Unidad","5   Bs.-/Unidad","pequeño","05/11/2012","Cochabamba"
"Tomate","Pera","Saipina","40   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande","05/11/2012","Cochabamba"
"Vainita","Comun","Valle Bajo","20   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","05/11/2012","Cochabamba"
"Yuca","Blanca","Chapare","60   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","05/11/2012","Cochabamba"
"Yuca","Rosada","Chapare","60   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","05/11/2012","Cochabamba"
"Zanahoria","Chantenay","Mizque","300   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","grande","05/11/2012","Cochabamba"
"Zapallo","Quintalero","Locotal","2   Bs.-/Kilo","3   Bs.-/Kilo","","05/11/2012","Cochabamba"
"Acelga","Comun","Vinto","3   Bs.-/Amarro","5   Bs.-/Amarro","mediano","01/11/2012","Cochabamba"
"Achojcha","Comun","Los Negros","70   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","grande","01/11/2012","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","90   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","vaina grande","01/11/2012","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Azucar","Unagro","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","7   Bs.-/Unidad","grande","01/11/2012","Cochabamba"
"Cebolla","Blanca","Peru","320   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","grande","01/11/2012","Cochabamba"
"Cebolla","Roja","Descon.","250   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","mediano","01/11/2012","Cochabamba"
"Coliflor","Bola de nieve","Vinto","0   Bs.-/Canasta","7   Bs.-/Unidad","grande","01/11/2012","Cochabamba"
"Durazno","Amarillo","Peru","140   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","grande","01/11/2012","Cochabamba"
"Durazno","Criollo","San Isidro","110   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","pequeño","01/11/2012","Cochabamba"
"Espinaca","Comun","Los Negros","70   Bs.-/Bolsa Grande","12   Bs.-/3 Libras","","01/11/2012","Cochabamba"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Frejol","Mantecoso","Santa Cruz","420   Bs.-/qq","10   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Frejol","Negro","Santa Cruz","240   Bs.-/qq","10   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","0   Bs.-/Kilo","15   Bs.-/Kilo","mediano","01/11/2012","Cochabamba"
"Haba","Comun (en vaina)","Morochata","75   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","grande","01/11/2012","Cochabamba"
"Harina","de Maiz amarillo","Mairana","75   Bs.-/qq","28   Bs.-/Arroba (@)","","01/11/2012","Cochabamba"
"Harina","de Trigo","Argentina","205   Bs.-/qq","50   Bs.-/Arroba (@)","","01/11/2012","Cochabamba"
"Harina","Morada","Descon.","0   Bs.-/qq","120   Bs.-/Arroba (@)","","01/11/2012","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","62   Bs.-/100 U.","","01/11/2012","Cochabamba"
"Lechuga","Crespa","Valle Bajo","50   Bs.-/Canasta","2   Bs.-/Unidad","","01/11/2012","Cochabamba"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","4   Bs.-/Unidad","","01/11/2012","Cochabamba"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","20   Bs.-/25 U.","","01/11/2012","Cochabamba"
"Limon","Amarillo","Chapare","35   Bs.-/100 U.","20   Bs.-/25 U.","grande","01/11/2012","Cochabamba"
"Limon","Criollo","Tiquipaya","24   Bs.-/100 U.","12   Bs.-/25 U.","mediano","01/11/2012","Cochabamba"
"Limon","de Licuar","Chapare","35   Bs.-/100 U.","15   Bs.-/25 U.","mediano","01/11/2012","Cochabamba"
"Locoto","Cochabambino","Locotal","60   Bs.-/Arroba (@)","9   Bs.-/3 Libras","grande","01/11/2012","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Maiz","Blanco pelado","Cliza","390   Bs.-/qq","10   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Maiz","Choclo","Comarapa","0   Bs.-/100 U.","15   Bs.-/Docena","","01/11/2012","Cochabamba"
"Maiz","Duro","Cliza","60   Bs.-/qq","4   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Maiz","Morocho (Culli)","Chapare","400   Bs.-/qq","8   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Mani","Overo Desgranado","Sucre","620   Bs.-/qq","17   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Mani","Overo en vaina","Sucre","500   Bs.-/qq","15   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Mani","Pelado","Sucre","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","500   Bs.-/qq","17   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","12   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Manzana","Criolla","Vinto","0   Bs.-/Arroba (@)","5   Bs.-/Libra","","01/11/2012","Cochabamba"
"Manzana","Lanin royal","Chileno","155   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","01/11/2012","Cochabamba"
"Naranja","Criolla","Chapare","0   Bs.-/100 U.","12   Bs.-/25 U.","pequeño","01/11/2012","Cochabamba"
"Oca","Amarilla","Descon.","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","01/11/2012","Cochabamba"
"Oca","Negra","Descon.","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","01/11/2012","Cochabamba"
"Papa","Desiree (Holandesa)","Morochata","340   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","01/11/2012","Cochabamba"
"Papa","Imilla","Morochata","190   Bs.-/Bolsa (10@)","20   Bs.-/Arroba (@)","pequeño","01/11/2012","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","350   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","mediano","01/11/2012","Cochabamba"
"Papaliza","Amarilla","Chacapaya","26   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","01/11/2012","Cochabamba"
"Pepino","Comun","Vinto","20   Bs.-/Arroba (@)","2   Bs.-/3 Libras","","01/11/2012","Cochabamba"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","01/11/2012","Cochabamba"
"Pimenton","4 Puntas","La Paz","100   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","01/11/2012","Cochabamba"
"Pollo","Criollo","Valle Bajo","0   Bs.-/Kilo","15   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Pollo","Granja","Valle Bajo","0   Bs.-/Kilo","14   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Repollo","Hibrido","Valle Bajo","2   Bs.-/Unidad","5   Bs.-/Unidad","pequeño","01/11/2012","Cochabamba"
"Tomate","Pera","Saipina","40   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande","01/11/2012","Cochabamba"
"Vainita","Comun","Valle Bajo","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","01/11/2012","Cochabamba"
"Yuca","Blanca","Chapare","0   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","01/11/2012","Cochabamba"
"Yuca","Rosada","Chapare","0   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","01/11/2012","Cochabamba"
"Zanahoria","Chantenay","Mizque","190   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","grande","01/11/2012","Cochabamba"
"Zapallo","Quintalero","Locotal","2   Bs.-/Kilo","3   Bs.-/Kilo","","01/11/2012","Cochabamba"
"Acelga","Comun","Vinto","3   Bs.-/Amarro","5   Bs.-/Amarro","mediano","31/10/2012","Cochabamba"
"Achojcha","Comun","Los Negros","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","31/10/2012","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","100   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","vaina grande","31/10/2012","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Azucar","Unagro","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Brocoli","Bola verde","Vinto","0   Bs.-/Canasta","4   Bs.-/Unidad","pequeño","31/10/2012","Cochabamba"
"Cebolla","Blanca","Peru","0   Bs.-/Bolsa (8@)","60   Bs.-/Arroba (@)","grande","31/10/2012","Cochabamba"
"Cebolla","Roja","Descon.","290   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","grande","31/10/2012","Cochabamba"
"Coliflor","Bola de nieve","Vinto","0   Bs.-/Canasta","5   Bs.-/Unidad","mediano","31/10/2012","Cochabamba"
"Durazno","Amarillo","Peru","140   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","grande","31/10/2012","Cochabamba"
"Durazno","Criollo","San Isidro","110   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","pequeño","31/10/2012","Cochabamba"
"Espinaca","Comun","Los Negros","70   Bs.-/Bolsa Grande","12   Bs.-/3 Libras","","31/10/2012","Cochabamba"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Frejol","Mantecoso","Santa Cruz","420   Bs.-/qq","10   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Frejol","Negro","Santa Cruz","240   Bs.-/qq","10   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","0   Bs.-/Kilo","15   Bs.-/Kilo","mediano","31/10/2012","Cochabamba"
"Haba","Comun (en vaina)","Morochata","60   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","mediano","31/10/2012","Cochabamba"
"Harina","de Maiz amarillo","Mairana","75   Bs.-/qq","28   Bs.-/Arroba (@)","","31/10/2012","Cochabamba"
"Harina","de Trigo","Argentina","205   Bs.-/qq","50   Bs.-/Arroba (@)","","31/10/2012","Cochabamba"
"Harina","Morada","Descon.","0   Bs.-/qq","120   Bs.-/Arroba (@)","","31/10/2012","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","62   Bs.-/100 U.","","31/10/2012","Cochabamba"
"Lechuga","Crespa","Valle Bajo","35   Bs.-/Canasta","2   Bs.-/Unidad","","31/10/2012","Cochabamba"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","4   Bs.-/Unidad","","31/10/2012","Cochabamba"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","20   Bs.-/25 U.","","31/10/2012","Cochabamba"
"Limon","Amarillo","Chapare","15   Bs.-/100 U.","20   Bs.-/25 U.","pequeño","31/10/2012","Cochabamba"
"Limon","Criollo","Tiquipaya","0   Bs.-/100 U.","12   Bs.-/25 U.","mediano","31/10/2012","Cochabamba"
"Limon","de Licuar","Chapare","0   Bs.-/100 U.","15   Bs.-/25 U.","mediano","31/10/2012","Cochabamba"
"Locoto","Cochabambino","Locotal","50   Bs.-/Arroba (@)","9   Bs.-/3 Libras","pequeño","31/10/2012","Cochabamba"
"Maiz","Blanco","Cliza","400   Bs.-/qq","12   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Maiz","Blanco pelado","Cliza","390   Bs.-/qq","10   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Maiz","Choclo","Comarapa","0   Bs.-/100 U.","15   Bs.-/Docena","","31/10/2012","Cochabamba"
"Maiz","Duro","Cliza","60   Bs.-/qq","4   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Maiz","Morocho (Culli)","Chapare","400   Bs.-/qq","8   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Mani","Overo Desgranado","Sucre","620   Bs.-/qq","17   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Mani","Overo en vaina","Sucre","500   Bs.-/qq","15   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Mani","Pelado","Sucre","190   Bs.-/Arroba (@)","17   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Mani","Rojo largo Desgranado","Sucre","500   Bs.-/qq","17   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Mani","Rojo largo en vaina","Sucre","600   Bs.-/qq","12   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Manzana","Criolla","Vinto","0   Bs.-/Arroba (@)","5   Bs.-/Libra","","31/10/2012","Cochabamba"
"Manzana","Lanin royal","Chileno","155   Bs.-/Caja de 150U.","2   Bs.-/Unidad","","31/10/2012","Cochabamba"
"Naranja","Criolla","Chapare","0   Bs.-/100 U.","12   Bs.-/25 U.","pequeño","31/10/2012","Cochabamba"
"Oca","Amarilla","Descon.","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","31/10/2012","Cochabamba"
"Oca","Negra","Descon.","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","mediano","31/10/2012","Cochabamba"
"Papa","Desiree (Holandesa)","Morochata","340   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","31/10/2012","Cochabamba"
"Papa","Imilla","Morochata","190   Bs.-/Bolsa (10@)","20   Bs.-/Arroba (@)","pequeño","31/10/2012","Cochabamba"
"Papa","Waycha (Arinosa)","Morochata","350   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","mediano","31/10/2012","Cochabamba"
"Papaliza","Amarilla","Chacapaya","25   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","31/10/2012","Cochabamba"
"Pepino","Comun","Vinto","18   Bs.-/Arroba (@)","2   Bs.-/3 Libras","","31/10/2012","Cochabamba"
"Pimenton","4 Puntas","La Paz","80   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","31/10/2012","Cochabamba"
"Pimenton","4 Puntas","La Paz","80   Bs.-/Bolsa Grande","8   Bs.-/Docena","grande","31/10/2012","Cochabamba"
"Pollo","Criollo","Valle Bajo","0   Bs.-/Kilo","15   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Pollo","Granja","Valle Bajo","0   Bs.-/Kilo","14   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Repollo","Hibrido","Valle Bajo","2   Bs.-/Unidad","5   Bs.-/Unidad","pequeño","31/10/2012","Cochabamba"
"Tomate","Pera","Saipina","20   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","pequeño","31/10/2012","Cochabamba"
"Vainita","Comun","Valle Bajo","30   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","31/10/2012","Cochabamba"
"Yuca","Blanca","Chapare","0   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","31/10/2012","Cochabamba"
"Yuca","Rosada","Chapare","0   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","","31/10/2012","Cochabamba"
"Zanahoria","Chantenay","Mizque","190   Bs.-/Bolsa (10@)","30   Bs.-/Arroba (@)","31","31/10/2012","Cochabamba"
"Zapallo","Quintalero","Locotal","2   Bs.-/Kilo","3   Bs.-/Kilo","","31/10/2012","Cochabamba"
"Acelga","Comun","Vinto","3   Bs.-/Amarro","5   Bs.-/Amarro","mediano","30/10/2012","Cochabamba"
"Acelga","Comun","Vinto","3   Bs.-/Amarro","5   Bs.-/Amarro","mediano","30/10/2012","Cochabamba"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","30/10/2012","Cochabamba"
"Achojcha","Comun","Los Negros","50   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","mediano","30/10/2012","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","30/10/2012","Cochabamba"
"Arveja","Verde (en vaina)","Pojo","80   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","","30/10/2012","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Azucar","Unagro","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Azucar","Unagro","Santa Cruz","205   Bs.-/qq","6   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Brocoli","Bola verde","Vinto","70   Bs.-/Canasta","5   Bs.-/Unidad","mediano","30/10/2012","Cochabamba"
"Brocoli","Bola verde","Vinto","70   Bs.-/Canasta","5   Bs.-/Unidad","mediano","30/10/2012","Cochabamba"
"Cebolla","Blanca","Peru","0   Bs.-/Bolsa (8@)","60   Bs.-/Arroba (@)","mediano","30/10/2012","Cochabamba"
"Cebolla","Blanca","Peru","0   Bs.-/Bolsa (8@)","60   Bs.-/Arroba (@)","mediano","30/10/2012","Cochabamba"
"Cebolla","Roja","Descon.","260   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","mediano","30/10/2012","Cochabamba"
"Cebolla","Roja","Descon.","260   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","mediano","30/10/2012","Cochabamba"
"Coliflor","Bola de nieve","Vinto","70   Bs.-/Canasta","3   Bs.-/Unidad","pequeño","30/10/2012","Cochabamba"
"Coliflor","Bola de nieve","Vinto","70   Bs.-/Canasta","3   Bs.-/Unidad","pequeño","30/10/2012","Cochabamba"
"Durazno","Amarillo","Peru","120   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","mediano","30/10/2012","Cochabamba"
"Durazno","Amarillo","Peru","120   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","mediano","30/10/2012","Cochabamba"
"Durazno","Criollo","San Isidro","120   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","mediano","30/10/2012","Cochabamba"
"Durazno","Criollo","San Isidro","120   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","mediano","30/10/2012","Cochabamba"
"Espinaca","Comun","Los Negros","70   Bs.-/Bolsa Grande","12   Bs.-/3 Libras","","30/10/2012","Cochabamba"
"Espinaca","Comun","Los Negros","70   Bs.-/Bolsa Grande","12   Bs.-/3 Libras","","30/10/2012","Cochabamba"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Frejol","Carioca","Santa Cruz","0   Bs.-/qq","10   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Frejol","Mantecoso","Santa Cruz","420   Bs.-/qq","10   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Frejol","Mantecoso","Santa Cruz","420   Bs.-/qq","10   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Frejol","Negro","Santa Cruz","240   Bs.-/qq","10   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Frejol","Negro","Santa Cruz","240   Bs.-/qq","10   Bs.-/Kilo","","30/10/2012","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","10   Bs.-/Kilo","20   Bs.-/Kilo","grande","30/10/2012","Cochabamba"
"Frutilla","Sweet Charlie","Pojo","10   Bs.-/Kilo","20   Bs.-/Kilo","grande","30/10/2012","Cochabamba"
"Haba","Comun (en vaina)","Morochata","56   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","mediano","30/10/2012","Cochabamba"
"Haba","Comun (en vaina)","Morochata","56   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","mediano","30/10/2012","Cochabamba"
"Harina","de Maiz amarillo","Mairana","75   Bs.-/qq","28   Bs.-/Arroba (@)","","30/10/2012","Cochabamba"
"Harina","de Maiz amarillo","Mairana","75   Bs.-/qq","28   Bs.-/Arroba (@)","","30/10/2012","Cochabamba"
"Harina","de Trigo","Argentina","205   Bs.-/qq","50   Bs.-/Arroba (@)","","30/10/2012","Cochabamba"
"Harina","de Trigo","Argentina","205   Bs.-/qq","50   Bs.-/Arroba (@)","","30/10/2012","Cochabamba"
"Harina","Morada","Descon.","0   Bs.-/qq","120   Bs.-/Arroba (@)","","30/10/2012","Cochabamba"
"Harina","Morada","Descon.","0   Bs.-/qq","120   Bs.-/Arroba (@)","","30/10/2012","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","62   Bs.-/100 U.","","30/10/2012","Cochabamba"
"Huevo","de Granja","Valle Bajo","58   Bs.-/100 U.","62   Bs.-/100 U.","","30/10/2012","Cochabamba"
"Lechuga","Crespa","Valle Bajo","40   Bs.-/Canasta","2   Bs.-/Unidad","","30/10/2012","Cochabamba"
"Lechuga","Crespa","Valle Bajo","40   Bs.-/Canasta","2   Bs.-/Unidad","","30/10/2012","Cochabamba"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","4   Bs.-/Unidad","","30/10/2012","Cochabamba"
"Lechuga","Escarola","Santa Cruz","0   Bs.-/Canasta","4   Bs.-/Unidad","","30/10/2012","Cochabamba"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","20   Bs.-/25 U.","","30/10/2012","Cochabamba"
"Lima","Criolla","Chapare","0   Bs.-/100 U.","20   Bs.-/25 U.","","30/10/2012","Cochabamba"
"Limon","Amarillo","Chapare","30   Bs.-/100 U.","20   Bs.-/25 U.","grande","30/10/2012","Cochabamba"
"Limon","Amarillo","Chapare","30   Bs.-/100 U.","20   Bs.-/25 U.","grande","30/10/2012","Cochabamba"
"Limon","Criollo","Tiquipaya","24   Bs.-/100 U.","12   Bs.-/25 U.","mediano","30/10/2012","Cochabamba"
"Limon","Criollo","Tiquipaya","24   Bs.-/100 U.","12   Bs.-/25 U.","mediano","30/10/2012","Cochabamba"
